Category	Term	Count	X.	PValue	Genes	List.Total	Pop.Hits	Pop.Total	Fold.Enrichment	Bonferroni	Benjamini	FDR	Description
BP	GO:0007155	5	1.2531328320802	0.00096720959692938	591943, 105440441, 373276, 576823, 591159	39	14	1094	10.018315018315	0.305674544622751	0.305674544622751	1.32917386029258	cell adhesion
BP	GO:0022610	5	1.2531328320802	0.00128612375410421	591943, 105440441, 373276, 576823, 591159	39	15	1094	9.35042735042735	0.384414064100627	0.215407152785999	1.76383146969246	biological adhesion
BP	GO:0006082	7	1.75438596491228	0.011524902692252	100891910, 577570, 100891893, 579307, 575553, 592958, 586173	39	57	1094	3.44489428699955	0.987350272029244	0.582730888354611	14.8102982946118	organic acid metabolic process
BP	GO:0044699	28	7.01754385964912	0.0196750578470064	100889243, 589852, 586329, 575406, 373276, 591240, 373360, 757121, 592958, 575157, 591043, 100891910, 582219, 593362, 586173, 578700, 755450, 579307, 591159, 580173, 591943, 577570, 580868, 105439410, 100891893, 575553, 576910, 577952	39	586	1094	1.3403342959657	0.999442159858392	0.657061945031683	24.0256997485383	single-organism process
BP	GO:0046394	4	1.00250626566416	0.0333821916974532	100891910, 100891893, 579307, 575553	39	21	1094	5.34310134310134	0.999997239062399	0.798101973461699	37.4674644507795	carboxylic acid biosynthetic process
BP	GO:0044763	26	6.51629072681704	0.0348791553066609	100889243, 575406, 586329, 589852, 373276, 591240, 579307, 757121, 592958, 591159, 575157, 591943, 591043, 100891910, 577570, 582219, 580868, 100891893, 105439410, 593362, 575553, 576910, 586173, 577952, 755450, 578700	39	548	1094	1.330900243309	0.999998460785134	0.773981306051255	38.7933530651628	single-organism cellular process
BP	GO:0002376	3	0.75187969924812	0.0443549705277526	580868, 105442738, 576823	39	10	1094	8.41538461538462	0.999999962690435	0.788791726549499	46.5995194313757	immune system process
BP	GO:0032501	5	1.2531328320802	0.0497921927491189	373276, 373360, 105439410, 580173, 591159	39	41	1094	3.4208880550344	0.999999995658797	0.799028638522456	50.6508476338031	multicellular organismal process
BP	GO:0044283	4	1.00250626566416	0.063638076916399	100891910, 100891893, 579307, 575553	39	27	1094	4.15574548907882	0.999999999982849	0.851451386570428	59.7162884013128	small molecule biosynthetic process
CC	GO:0031224	26	6.51629072681704	0.00601165111070368	100889243, 586329, 589852, 403119, 592585, 100888815, 579307, 100893380, 575697, 592958, 586832, 591159, 592207, 591943, 105440441, 579243, 582219, 580868, 576647, 100891893, 105439410, 105437474, 576910, 588706, 105438010, 755450	47	445	1253	1.55763805880947	0.418812261875936	0.418812261875936	6.34914111501901	intrinsic component of membrane
CC	GO:0016020	29	7.26817042606516	0.0077825481715711	100889243, 589852, 586329, 403119, 373431, 373211, 100893380, 592958, 586832, 105440441, 579243, 582219, 105438010, 588706, 755450, 592585, 100888815, 579307, 575697, 591159, 592207, 591943, 576647, 580868, 105439410, 100891893, 585092, 576910, 105437474	47	531	1253	1.45598429298393	0.504985944682625	0.296427647418281	8.14836042546988	membrane
CC	GO:0016021	25	6.265664160401	0.0131666587329495	100889243, 586329, 589852, 403119, 100888815, 579307, 100893380, 575697, 592958, 586832, 591159, 592207, 591943, 105440441, 579243, 582219, 580868, 576647, 100891893, 105439410, 105437474, 576910, 588706, 105438010, 755450	47	444	1253	1.50110216599578	0.696650504440955	0.328084861995911	13.4275066208753	integral component of membrane
CC	GO:0044425	26	6.51629072681704	0.0229859339325817	100889243, 586329, 589852, 403119, 592585, 100888815, 579307, 100893380, 575697, 592958, 586832, 591159, 592207, 591943, 105440441, 579243, 582219, 580868, 576647, 100891893, 105439410, 105437474, 576910, 588706, 105438010, 755450	47	489	1253	1.41748248705565	0.876668655225423	0.407390830958255	22.3514121549124	membrane part
MF	GO:0016798	5	1.2531328320802	0.00102401062347862	586702, 587263, 583337, 580868, 105438010	54	12	1277	9.85339506172839	0.159846778889447	0.159846778889447	1.24213694256635	hydrolase activity, acting on glycosyl bonds
MF	GO:0005044	4	1.00250626566416	0.00326434449601679	373431, 373211, 585092, 576823	54	8	1277	11.8240740740741	0.426413368120071	0.24264497632885	3.91044841966121	scavenger receptor activity
MF	GO:0038024	4	1.00250626566416	0.00326434449601679	373431, 373211, 585092, 576823	54	8	1277	11.8240740740741	0.426413368120071	0.24264497632885	3.91044841966121	cargo receptor activity
MF	GO:0004872	8	2.00501253132832	0.0118745055260164	100889243, 373431, 373211, 105439410, 100888815, 585092, 576823, 591159	54	62	1277	3.05137395459976	0.868762550160989	0.491818020125276	13.5612372824158	receptor activity
MF	GO:0060089	8	2.00501253132832	0.0118745055260164	100889243, 373431, 373211, 105439410, 100888815, 585092, 576823, 591159	54	62	1277	3.05137395459976	0.868762550160989	0.491818020125276	13.5612372824158	molecular transducer activity
