Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006518~peptide metabolic process	41	2.3072594259988746	1.3924727930782477E-5	574998, 576760, 592626, 577044, 577312, 754209, 591189, 580957, 576658, 577738, 578606, 591874, 578794, 579300, 578034, 586229, 583925, 588415, 752151, 590740, 591809, 587575, 577982, 579019, 581576, 586283, 580307, 584839, 586769, 584812, 574853, 575790, 582011, 577570, 373469, 583958, 591510, 582945, 577787, 585458, 580746	261	93	1094	1.8478968401104108	0.016461396970522624	0.016461396970522624	0.022490552504994543
GOTERM_BP_ALL	GO:0043603~cellular amide metabolic process	43	2.4198086662915026	3.080879520739458E-5	574998, 576760, 584369, 592626, 577044, 577312, 754209, 591189, 580957, 576658, 577738, 578606, 591874, 578794, 579300, 578034, 586229, 583925, 588415, 752151, 590740, 591809, 587575, 577982, 579019, 581576, 586283, 580307, 584839, 586769, 583455, 584812, 574853, 575790, 582011, 577570, 373469, 583958, 591510, 582945, 577787, 585458, 580746	261	102	1094	1.7670347832619637	0.03605847951721286	0.01819476448595614	0.04975452300336469
GOTERM_BP_ALL	GO:0006412~translation	36	2.0258863252673045	6.348096672068119E-5	574998, 576760, 592626, 577044, 754209, 591189, 580957, 576658, 577738, 578606, 591874, 578794, 579300, 578034, 588415, 752151, 590740, 591809, 587575, 577982, 579019, 581576, 586283, 580307, 584839, 586769, 584812, 574853, 582011, 575790, 373469, 583958, 582945, 577787, 585458, 580746	261	82	1094	1.8402018502943651	0.07287948290542645	0.024908440035812607	0.10249292459190151
GOTERM_BP_ALL	GO:0043043~peptide biosynthetic process	36	2.0258863252673045	8.643730830346622E-5	574998, 576760, 592626, 577044, 754209, 591189, 580957, 576658, 577738, 578606, 591874, 578794, 579300, 578034, 588415, 752151, 590740, 591809, 587575, 577982, 579019, 581576, 586283, 580307, 584839, 586769, 584812, 574853, 582011, 575790, 373469, 583958, 582945, 577787, 585458, 580746	261	83	1094	1.8180307436643124	0.09790705835835734	0.025430487550642478	0.1395327203383423
GOTERM_BP_ALL	GO:0043604~amide biosynthetic process	37	2.0821609454136185	1.461661542188215E-4	574998, 576760, 592626, 584369, 577044, 754209, 591189, 580957, 576658, 577738, 578606, 591874, 578794, 579300, 578034, 588415, 752151, 590740, 591809, 587575, 577982, 579019, 581576, 586283, 580307, 584839, 586769, 584812, 574853, 575790, 582011, 373469, 583958, 582945, 577787, 585458, 580746	261	88	1094	1.7623650296064088	0.15990709354510957	0.03424833951885109	0.23584417446542716
GOTERM_BP_ALL	GO:1901564~organonitrogen compound metabolic process	67	3.7703995498030385	2.2785445121149814E-4	574998, 588945, 576760, 577020, 577738, 580957, 576658, 591874, 579857, 578034, 579414, 583925, 588415, 590740, 591899, 587575, 579751, 579019, 586283, 590056, 584839, 762595, 574853, 584340, 582011, 577570, 373469, 576006, 578397, 582945, 578453, 588680, 585458, 100894124, 581274, 592626, 584369, 577044, 577312, 591189, 754209, 2652725, 578606, 575347, 579300, 578794, 586229, 579345, 585797, 752151, 585810, 591809, 592650, 579530, 577982, 581576, 580307, 586769, 584812, 548616, 575790, 583958, 591510, 577787, 579081, 579085, 580746	261	194	1094	1.4476043765059052	0.23786643268452956	0.04426274564274679	0.3674236859994462
GOTERM_BP_ALL	GO:1901566~organonitrogen compound biosynthetic process	55	3.0951041080472708	2.3009766797890433E-4	574998, 588945, 576760, 577020, 580957, 576658, 577738, 591874, 579857, 578034, 579414, 588415, 590740, 587575, 579751, 579019, 586283, 590056, 584839, 762595, 574853, 584340, 582011, 576006, 373469, 578397, 582945, 588680, 585458, 100894124, 581274, 584369, 592626, 577044, 754209, 591189, 578606, 578794, 579300, 752151, 585810, 592650, 591809, 577982, 579530, 581576, 580307, 586769, 584812, 575790, 583958, 579081, 577787, 579085, 580746	261	151	1094	1.526731115678364	0.23990205594942615	0.038428981341899426	0.37103465210402975
GOTERM_BP_ALL	GO:0022613~ribonucleoprotein complex biogenesis	30	1.6882386043894204	2.945158428386054E-4	574998, 579931, 591121, 575751, 592626, 577044, 589486, 591189, 586103, 577738, 580493, 578606, 578794, 580433, 587044, 581649, 105438529, 591809, 587575, 579591, 575126, 584812, 580248, 582919, 582011, 592267, 575632, 577954, 585590, 583163	261	68	1094	1.8492224475997294	0.2960969121520195	0.042940124782557376	0.4746779442119764
GOTERM_BP_ALL	GO:0042254~ribosome biogenesis	23	1.2943162633652223	4.996868271498675E-4	574998, 579931, 575751, 591809, 591121, 579591, 592626, 577044, 589486, 586103, 575126, 577738, 580493, 582919, 584812, 578794, 587044, 592267, 575632, 577954, 581649, 585590, 583163	261	48	1094	2.008461047254151	0.4488650386882457	0.06405380164946872	0.804106697202156
GOTERM_BP_ALL	GO:1902582~single-organism intracellular transport	10	0.5627462014631401	0.001361132783591341	588091, 589835, 581274, 585934, 587798, 577167, 589195, 577928, 581649, 584285	261	14	1094	2.9939792008757524	0.8028076202460916	0.14986281463905038	2.176138901149993
GOTERM_BP_ALL	GO:0046034~ATP metabolic process	12	0.6752954417557682	0.002341284526119959	575347, 591899, 548616, 592650, 579751, 579414, 581274, 576006, 579345, 2652725, 585797, 579085	261	20	1094	2.514942528735632	0.9388290762799825	0.22431407238456558	3.7155771026176843
GOTERM_BP_ALL	GO:0017038~protein import	8	0.4501969611705121	0.002444914251862114	588091, 589835, 585934, 587798, 577167, 589195, 577928, 581649	261	10	1094	3.3532567049808426	0.9459532712182844	0.21585306170674567	3.8770039797576983
GOTERM_BP_ALL	GO:0006457~protein folding	13	0.7315700619020821	0.002674919206440788	373207, 581305, 588440, 577721, 580876, 578227, 587099, 586525, 373519, 582138, 575808, 577105, 577887	261	23	1094	2.3691487589538562	0.958942255842063	0.21776348800430156	4.234382386438873
GOTERM_BP_ALL	GO:0042274~ribosomal small subunit biogenesis	10	0.5627462014631401	0.002701712118344527	584812, 574998, 578794, 579591, 589486, 575632, 586103, 577738, 580493, 583163	261	15	1094	2.7943805874840355	0.960236228641309	0.20573870834837094	4.2759316774844685
GOTERM_BP_ALL	GO:1990542~mitochondrial transmembrane transport	7	0.39392234102419804	0.003091526260065055	588091, 589835, 581274, 585934, 577167, 589195, 577928	261	8	1094	3.667624521072797	0.9750481512185399	0.21811986012753426	4.878529011902777
GOTERM_BP_ALL	GO:0006364~rRNA processing	14	0.7878446820483961	0.00937063079534801	582919, 584812, 579931, 591121, 591809, 575751, 579591, 577044, 589486, 575632, 586103, 577954, 580493, 583163	261	29	1094	2.023516977143612	0.9999866294383054	0.5041111386684326	14.108005777741662
GOTERM_BP_ALL	GO:0016072~rRNA metabolic process	14	0.7878446820483961	0.00937063079534801	582919, 584812, 579931, 591121, 591809, 575751, 579591, 577044, 589486, 575632, 586103, 577954, 580493, 583163	261	29	1094	2.023516977143612	0.9999866294383054	0.5041111386684326	14.108005777741662
GOTERM_BP_ALL	GO:0065002~intracellular protein transmembrane transport	6	0.3376477208778841	0.010029328075637068	588091, 589835, 585934, 577167, 589195, 577928	261	7	1094	3.5927750410509027	0.9999939491575548	0.5067716958240238	15.025915567474469
GOTERM_BP_ALL	GO:0071806~protein transmembrane transport	6	0.3376477208778841	0.010029328075637068	588091, 589835, 585934, 577167, 589195, 577928	261	7	1094	3.5927750410509027	0.9999939491575548	0.5067716958240238	15.025915567474469
GOTERM_BP_ALL	GO:0044743~intracellular protein transmembrane import	6	0.3376477208778841	0.010029328075637068	588091, 589835, 585934, 577167, 589195, 577928	261	7	1094	3.5927750410509027	0.9999939491575548	0.5067716958240238	15.025915567474469
GOTERM_BP_ALL	GO:0055085~transmembrane transport	22	1.2380416432189083	0.010136941341010432	588091, 577847, 579751, 576175, 589852, 589835, 581274, 585744, 593565, 577167, 588264, 575822, 579414, 576006, 585934, 577787, 577928, 589195, 579085, 585797, 593904, 755450	261	55	1094	1.6766283524904215	0.9999946845593868	0.4906991465827343	15.174999743282303
GOTERM_BP_ALL	GO:0034641~cellular nitrogen compound metabolic process	116	6.527855936972425	0.011403677368364189	574998, 580958, 576658, 580957, 105447413, 578034, 579414, 593175, 594039, 588415, 591899, 587575, 579751, 579019, 105439906, 584839, 590056, 583455, 577570, 373469, 578688, 578397, 582945, 585635, 579931, 575751, 100894124, 582287, 592626, 584369, 577044, 584962, 591189, 578606, 575347, 588533, 586229, 580433, 579345, 585797, 105438529, 752151, 591809, 579530, 581576, 580307, 586769, 575952, 580248, 548616, 583958, 373348, 580902, 580680, 591121, 588945, 576760, 589486, 577020, 586103, 577738, 580493, 581160, 591874, 583925, 590740, 590968, 579591, 586283, 762595, 574853, 582919, 582011, 584340, 576006, 592267, 575632, 587839, 588680, 577954, 585458, 583163, 100892475, 576325, 581274, 579386, 577312, 751845, 754209, 2652725, 373196, 578317, 582334, 578794, 579300, 579797, 373506, 588721, 592902, 592650, 578850, 577982, 576519, 584812, 592407, 574069, 100888496, 575790, 591510, 587908, 577787, 579081, 105441620, 579085, 754757, 580746	261	416	1094	1.1688034188034186	0.9999988448540806	0.5130243986723481	16.91155361227825
GOTERM_BP_ALL	GO:0022610~biological adhesion	9	0.5064715813168261	0.012140484985486092	591943, 373206, 105440441, 577312, 100891108, 576823, 580528, 373503, 591159	261	15	1094	2.514942528735632	0.9999995250331807	0.5171267318136229	17.906235618570665
GOTERM_BP_ALL	GO:0009161~ribonucleoside monophosphate metabolic process	13	0.7315700619020821	0.013496390346804402	591899, 592650, 579751, 588945, 581274, 2652725, 575347, 548616, 579414, 576006, 579345, 579085, 585797	261	27	1094	2.018163757627359	0.9999999076099931	0.5375872908941914	19.707564219188633
GOTERM_BP_ALL	GO:0009123~nucleoside monophosphate metabolic process	13	0.7315700619020821	0.013496390346804402	591899, 592650, 579751, 588945, 581274, 2652725, 575347, 548616, 579414, 576006, 579345, 579085, 585797	261	27	1094	2.018163757627359	0.9999999076099931	0.5375872908941914	19.707564219188633
GOTERM_BP_ALL	GO:0006839~mitochondrial transport	7	0.39392234102419804	0.014921723357519227	588091, 589835, 581274, 585934, 577167, 589195, 577928	261	10	1094	2.9340996168582376	0.999999983513655	0.5571741891669515	21.561111728094517
GOTERM_BP_ALL	GO:0034660~ncRNA metabolic process	19	1.0692177827799663	0.016398036911037285	579931, 575751, 591809, 591121, 579591, 577044, 589486, 584962, 762595, 586103, 580493, 582919, 584812, 575790, 582945, 575632, 587839, 577954, 583163	261	47	1094	1.694464824325426	0.9999999972412705	0.5755203075781457	23.438586172831823
GOTERM_BP_ALL	GO:0009167~purine ribonucleoside monophosphate metabolic process	12	0.6752954417557682	0.019437817472764907	575347, 591899, 548616, 592650, 579751, 579414, 581274, 576006, 579345, 2652725, 585797, 579085	261	25	1094	2.0119540229885056	0.9999999999310766	0.6227766156945851	27.17239637822072
GOTERM_BP_ALL	GO:0009126~purine nucleoside monophosphate metabolic process	12	0.6752954417557682	0.019437817472764907	575347, 591899, 548616, 592650, 579751, 579414, 581274, 576006, 579345, 2652725, 585797, 579085	261	25	1094	2.0119540229885056	0.9999999999310766	0.6227766156945851	27.17239637822072
GOTERM_BP_ALL	GO:0006626~protein targeting to mitochondrion	6	0.3376477208778841	0.021592331101592643	588091, 589835, 585934, 577167, 589195, 577928	261	8	1094	3.1436781609195403	0.9999999999949921	0.6468279245233342	29.714622830992198
GOTERM_BP_ALL	GO:0070585~protein localization to mitochondrion	6	0.3376477208778841	0.021592331101592643	588091, 589835, 585934, 577167, 589195, 577928	261	8	1094	3.1436781609195403	0.9999999999949921	0.6468279245233342	29.714622830992198
GOTERM_BP_ALL	GO:0072655~establishment of protein localization to mitochondrion	6	0.3376477208778841	0.021592331101592643	588091, 589835, 585934, 577167, 589195, 577928	261	8	1094	3.1436781609195403	0.9999999999949921	0.6468279245233342	29.714622830992198
GOTERM_BP_ALL	GO:0055114~oxidation-reduction process	14	0.7878446820483961	0.023783612960083265	591899, 588082, 581274, 581305, 592952, 2652725, 2652716, 580475, 575347, 578310, 753057, 589643, 579345, 585797	261	32	1094	1.8338122605363985	0.999999999999654	0.6683128875740668	32.21467162202901
GOTERM_BP_ALL	GO:0006807~nitrogen compound metabolic process	120	6.752954417557682	0.02403793432266751	574998, 580958, 576658, 580957, 105447413, 578034, 579857, 579414, 593175, 594039, 588415, 591899, 587575, 579751, 579019, 105439906, 584839, 590056, 583455, 577570, 373469, 578688, 578397, 582945, 585635, 579931, 575751, 100894124, 582287, 592626, 584369, 577044, 584962, 591189, 578606, 575347, 588533, 586229, 580433, 579345, 585797, 586173, 105438529, 752151, 585810, 591809, 579530, 581576, 580307, 586769, 575952, 580248, 548616, 583958, 373348, 580902, 580680, 591121, 588945, 576760, 589486, 577020, 586103, 577738, 580493, 581160, 591874, 583925, 590740, 590968, 579591, 586283, 762595, 574853, 582919, 582011, 584340, 576006, 592267, 575632, 587839, 578453, 588680, 577954, 585458, 583163, 100892475, 576325, 581274, 579386, 577312, 751845, 754209, 2652725, 373196, 578317, 582334, 578794, 579300, 579797, 373506, 588721, 592902, 592650, 578850, 577982, 576519, 584812, 592407, 574069, 100888496, 575790, 591510, 587908, 577787, 579081, 105441620, 579085, 754757, 580746	261	441	1094	1.1405635050955247	0.9999999999997464	0.6584268209416584	32.4993632245411
GOTERM_BP_ALL	GO:0034470~ncRNA processing	17	0.9566685424873381	0.02449408819513813	579931, 575751, 591809, 591121, 579591, 577044, 589486, 584962, 762595, 586103, 580493, 582919, 584812, 575632, 587839, 577954, 583163	261	42	1094	1.696588213829593	0.9999999999998548	0.6520621315882119	33.00718141896783
GOTERM_BP_ALL	GO:0009205~purine ribonucleoside triphosphate metabolic process	12	0.6752954417557682	0.026749768643498508	575347, 591899, 548616, 592650, 579751, 579414, 581274, 576006, 579345, 2652725, 585797, 579085	261	26	1094	1.9345711759504862	0.9999999999999908	0.6719145374699627	35.46609293384799
GOTERM_BP_ALL	GO:0009199~ribonucleoside triphosphate metabolic process	12	0.6752954417557682	0.026749768643498508	575347, 591899, 548616, 592650, 579751, 579414, 581274, 576006, 579345, 2652725, 585797, 579085	261	26	1094	1.9345711759504862	0.9999999999999908	0.6719145374699627	35.46609293384799
GOTERM_BP_ALL	GO:0006818~hydrogen transport	8	0.4501969611705121	0.028595536708517746	575822, 579751, 579414, 581274, 576006, 585744, 585797, 579085	261	14	1094	2.3951833607006017	0.999999999999999	0.6842351687666584	37.41490709413778
GOTERM_BP_ALL	GO:0015992~proton transport	8	0.4501969611705121	0.028595536708517746	575822, 579751, 579414, 581274, 576006, 585744, 585797, 579085	261	14	1094	2.3951833607006017	0.999999999999999	0.6842351687666584	37.41490709413778
GOTERM_BP_ALL	GO:1902600~hydrogen ion transmembrane transport	8	0.4501969611705121	0.028595536708517746	575822, 579751, 579414, 581274, 576006, 585744, 585797, 579085	261	14	1094	2.3951833607006017	0.999999999999999	0.6842351687666584	37.41490709413778
GOTERM_BP_ALL	GO:0007155~cell adhesion	8	0.4501969611705121	0.028595536708517746	591943, 373206, 105440441, 100891108, 576823, 580528, 373503, 591159	261	14	1094	2.3951833607006017	0.999999999999999	0.6842351687666584	37.41490709413778
GOTERM_BP_ALL	GO:0006811~ion transport	17	0.9566685424873381	0.030824298526277782	579751, 589852, 576175, 581274, 585744, 593565, 757121, 586844, 588264, 584285, 575822, 579414, 576006, 579085, 585797, 593904, 591499	261	43	1094	1.657132673973091	0.9999999999999999	0.6999767872990978	39.69451550322057
GOTERM_BP_ALL	GO:0000470~maturation of LSU-rRNA	5	0.28137310073157007	0.031071154452627585	579931, 591809, 591121, 577044, 577954	261	6	1094	3.4929757343550447	1.0	0.691416481305243	39.942154574024855
GOTERM_BP_ALL	GO:0009144~purine nucleoside triphosphate metabolic process	12	0.6752954417557682	0.03586146622245139	575347, 591899, 548616, 592650, 579751, 579414, 581274, 576006, 579345, 2652725, 585797, 579085	261	27	1094	1.8629203916560237	1.0	0.732639421399246	44.56285868423849
GOTERM_BP_ALL	GO:0071426~ribonucleoprotein complex export from nucleus	6	0.3376477208778841	0.03928819761092142	579931, 575632, 591189, 581649, 575952, 585590	261	9	1094	2.794380587484036	1.0	0.7546785751650562	47.66130855426333
GOTERM_BP_ALL	GO:0042773~ATP synthesis coupled electron transport	6	0.3376477208778841	0.03928819761092142	575347, 591899, 581274, 579345, 2652725, 585797	261	9	1094	2.794380587484036	1.0	0.7546785751650562	47.66130855426333
GOTERM_BP_ALL	GO:0071166~ribonucleoprotein complex localization	6	0.3376477208778841	0.03928819761092142	579931, 575632, 591189, 581649, 575952, 585590	261	9	1094	2.794380587484036	1.0	0.7546785751650562	47.66130855426333
GOTERM_BP_ALL	GO:0072594~establishment of protein localization to organelle	9	0.5064715813168261	0.0420623430172582	588091, 589835, 585934, 587798, 577167, 589195, 583925, 577928, 581649	261	18	1094	2.0957854406130267	1.0	0.7685805175090457	50.04990177079426
GOTERM_BP_ALL	GO:0006605~protein targeting	9	0.5064715813168261	0.0420623430172582	588091, 589835, 585934, 587798, 577167, 589195, 583925, 577928, 581649	261	18	1094	2.0957854406130267	1.0	0.7685805175090457	50.04990177079426
GOTERM_BP_ALL	GO:0044085~cellular component biogenesis	43	2.4198086662915026	0.04229056334409402	574998, 579931, 575751, 591121, 580646, 752988, 592626, 577044, 589486, 577167, 591189, 586103, 577738, 580493, 578606, 578794, 373354, 580433, 587044, 581649, 585797, 105438529, 373503, 591809, 587575, 579591, 373401, 575126, 575952, 591159, 592407, 584812, 580248, 582919, 582011, 592267, 582320, 575632, 577954, 580528, 754757, 585590, 583163	261	140	1094	1.2874110563765735	1.0	0.7608726978714911	50.2417814100732
GOTERM_BP_ALL	GO:0051169~nuclear transport	7	0.39392234102419804	0.0424736193272181	579931, 587798, 575632, 591189, 581649, 575952, 585590	261	12	1094	2.4450830140485316	1.0	0.7529707261474956	50.39518848211137
GOTERM_BP_ALL	GO:0051168~nuclear export	7	0.39392234102419804	0.0424736193272181	579931, 587798, 575632, 591189, 581649, 575952, 585590	261	12	1094	2.4450830140485316	1.0	0.7529707261474956	50.39518848211137
GOTERM_BP_ALL	GO:0006913~nucleocytoplasmic transport	7	0.39392234102419804	0.0424736193272181	579931, 587798, 575632, 591189, 581649, 575952, 585590	261	12	1094	2.4450830140485316	1.0	0.7529707261474956	50.39518848211137
GOTERM_BP_ALL	GO:0007006~mitochondrial membrane organization	4	0.22509848058525606	0.043819272430525136	588091, 589835, 577167, 589195	261	4	1094	4.1915708812260535	1.0	0.7547719831035354	51.50934753413032
GOTERM_BP_ALL	GO:0000028~ribosomal small subunit assembly	4	0.22509848058525606	0.043819272430525136	574998, 578794, 577738, 580493	261	4	1094	4.1915708812260535	1.0	0.7547719831035354	51.50934753413032
GOTERM_BP_ALL	GO:0030150~protein import into mitochondrial matrix	4	0.22509848058525606	0.043819272430525136	585934, 577167, 589195, 577928	261	4	1094	4.1915708812260535	1.0	0.7547719831035354	51.50934753413032
