Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0031224~intrinsic component of membrane	33	8.89487870619946	1.771939589536014E-6	100889243, 589852, 586329, 100889710, 100893380, 586832, 105440441, 100889207, 582219, 100890002, 593904, 105438010, 593532, 755450, 100888271, 589816, 105447490, 592585, 100888815, 414330, 2652716, 575697, 586844, 591159, 105438270, 574696, 755668, 589643, 105439410, 576910, 105437474, 100892166, 100891263	47	445	1253	1.977002151565862	2.8524183747080656E-4	2.8524183747080656E-4	0.0021418516335081073
GOTERM_CC_ALL	GO:0016021~integral component of membrane	32	8.62533692722372	7.06977553039875E-6	100889243, 589852, 586329, 100889710, 100893380, 586832, 105440441, 100889207, 582219, 100890002, 593904, 105438010, 593532, 755450, 100888271, 589816, 105447490, 100888815, 414330, 2652716, 575697, 586844, 591159, 105438270, 574696, 755668, 589643, 105439410, 576910, 105437474, 100892166, 100891263	47	444	1253	1.9214107724746023	0.001137590336919958	5.689570245078768E-4	0.008545418606253907
GOTERM_CC_ALL	GO:0016020~membrane	35	9.433962264150944	1.0210848427639835E-5	100889243, 589852, 586329, 100889710, 373431, 373211, 100893380, 586832, 105440441, 100889207, 582219, 100890002, 593904, 105438010, 593532, 755450, 100888271, 589816, 105447490, 592585, 100888815, 414330, 2652716, 575697, 586844, 591159, 105438270, 574696, 755668, 589643, 105439410, 105437474, 576910, 100892166, 100891263	47	531	1253	1.757222422566815	0.0016426044361371739	5.47834880295861E-4	0.012341898882717306
GOTERM_CC_ALL	GO:0031226~intrinsic component of plasma membrane	12	3.234501347708895	1.3510728457150682E-5	574696, 100889243, 755668, 589816, 589852, 582219, 100889710, 593904, 586844, 593532, 105438270, 591159	47	67	1253	4.774849158463003	0.0021728778518456116	5.43662655918542E-4	0.016330180121459925
GOTERM_CC_ALL	GO:0005887~integral component of plasma membrane	12	3.234501347708895	1.3510728457150682E-5	574696, 100889243, 755668, 589816, 589852, 582219, 100889710, 593904, 586844, 593532, 105438270, 591159	47	67	1253	4.774849158463003	0.0021728778518456116	5.43662655918542E-4	0.016330180121459925
GOTERM_CC_ALL	GO:0044425~membrane part	33	8.89487870619946	1.9104550976843853E-5	100889243, 589852, 586329, 100889710, 100893380, 586832, 105440441, 100889207, 582219, 100890002, 593904, 105438010, 593532, 755450, 100888271, 589816, 105447490, 592585, 100888815, 414330, 2652716, 575697, 586844, 591159, 105438270, 574696, 755668, 589643, 105439410, 576910, 105437474, 100892166, 100891263	47	489	1253	1.7991123874167863	0.0030711364714138822	6.149832380131226E-4	0.023090619055776695
GOTERM_CC_ALL	GO:0071944~cell periphery	14	3.7735849056603774	3.053308718421112E-5	100889243, 589816, 589852, 100889710, 586844, 105438270, 584503, 591159, 574696, 105440441, 755668, 582219, 593904, 593532	47	101	1253	3.6953865599325892	0.0049038388146041	8.189814657749706E-4	0.03690132361691134
GOTERM_CC_ALL	GO:0044459~plasma membrane part	12	3.234501347708895	5.3604888047400824E-5	574696, 100889243, 755668, 589816, 589852, 582219, 100889710, 593904, 586844, 593532, 105438270, 591159	47	77	1253	4.154738878143133	0.008593481428096239	0.0012321857063514186	0.06477688700405881
GOTERM_CC_ALL	GO:0005886~plasma membrane	13	3.5040431266846364	1.1136362417815213E-4	574696, 105440441, 755668, 100889243, 589816, 589852, 582219, 100889710, 586844, 593904, 593532, 591159, 105438270	47	98	1253	3.5364741641337387	0.01777074624925634	0.0022388078624251406	0.13453026121783562
GOTERM_CC_ALL	GO:0005576~extracellular region	5	1.3477088948787064	0.0470636324818298	373267, 100891131, 762935, 576823, 757121	47	38	1253	3.507838745800672	0.9995741191178696	0.5778406032777177	44.161968242589346
