Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0060089~molecular transducer activity	12	3.234501347708895	2.2253723753299356E-5	100889243, 755668, 373431, 100889710, 373211, 105439410, 100888815, 576823, 100890002, 100891263, 593532, 591159	54	62	1277	4.577060931899641	0.004108521540348353	0.004108521540348353	0.02753288619117278
GOTERM_MF_ALL	GO:0004872~receptor activity	12	3.234501347708895	2.2253723753299356E-5	100889243, 755668, 373431, 100889710, 373211, 105439410, 100888815, 576823, 100890002, 100891263, 593532, 591159	54	62	1277	4.577060931899641	0.004108521540348353	0.004108521540348353	0.02753288619117278
GOTERM_MF_ALL	GO:0004930~G-protein coupled receptor activity	8	2.15633423180593	4.669943838373073E-4	100889243, 755668, 100889710, 105439410, 100888815, 100890002, 100891263, 593532	54	36	1277	5.255144032921811	0.08278570261292972	0.04228694412832068	0.5763185743646426
GOTERM_MF_ALL	GO:0004888~transmembrane signaling receptor activity	8	2.15633423180593	9.164958753073825E-4	100889243, 755668, 100889710, 105439410, 100888815, 100890002, 100891263, 593532	54	40	1277	4.729629629629629	0.1560225317854459	0.054974304062917256	1.1281640137817628
GOTERM_MF_ALL	GO:0099600~transmembrane receptor activity	8	2.15633423180593	0.0014377053489318759	100889243, 755668, 100889710, 105439410, 100888815, 100890002, 100891263, 593532	54	43	1277	4.399655469422911	0.23368875767833264	0.06437611689374001	1.7645184434965988
GOTERM_MF_ALL	GO:0038023~signaling receptor activity	8	2.15633423180593	0.002794781007233085	100889243, 755668, 100889710, 105439410, 100888815, 100890002, 100891263, 593532	54	48	1277	3.9413580246913575	0.4041452408991343	0.09837056284126033	3.4037774097119278
GOTERM_MF_ALL	GO:0004871~signal transducer activity	8	2.15633423180593	0.011874505526016405	100889243, 755668, 100889710, 105439410, 100888815, 100890002, 100891263, 593532	54	62	1277	3.051373954599761	0.8902917337592379	0.30810547827227486	13.740708931006985
GOTERM_MF_ALL	GO:0016491~oxidoreductase activity	10	2.6954177897574128	0.02500271894930514	585244, 588806, 589643, 577198, 584105, 414330, 575697, 2652716, 583933, 586173	54	105	1277	2.252204585537919	0.9907608961227607	0.48787533501807334	26.897868417260884
GOTERM_MF_ALL	GO:0005044~scavenger receptor activity	3	0.8086253369272237	0.040316165274033845	373431, 373211, 576823	54	8	1277	8.868055555555555	0.9995060156415791	0.6138872439476866	39.90239010134172
GOTERM_MF_ALL	GO:0038024~cargo receptor activity	3	0.8086253369272237	0.040316165274033845	373431, 373211, 576823	54	8	1277	8.868055555555555	0.9995060156415791	0.6138872439476866	39.90239010134172
GOTERM_MF_ALL	GO:1901618~organic hydroxy compound transmembrane transporter activity	2	0.5390835579514826	0.08131568159095931	589852, 105438270	54	2	1277	23.648148148148145	0.999999846620933	0.8250705627323515	64.9872485332981
GOTERM_MF_ALL	GO:0052689~carboxylic ester hydrolase activity	3	0.8086253369272237	0.08549848098871957	762935, 757121, 591159	54	12	1277	5.912037037037036	0.9999999340644292	0.8086132018033452	66.90953261319036
GOTERM_MF_ALL	GO:0004497~monooxygenase activity	3	0.8086253369272237	0.09842904456093307	589643, 414330, 575697	54	13	1277	5.4572649572649565	0.9999999952686642	0.8249426530282699	72.25551041488231
