Category	Term	Count	X.	PValue	Genes	List.Total	Pop.Hits	Pop.Total	Fold.Enrichment	Bonferroni	Benjamini	FDR	Description
MF	GO:0003723	21	3.92523364485981	1.84743712475507e-06	575736, 591121, 587575, 100893477, 575080, 586283, 577044, 574071, 580307, 578233, 578606, 583455, 582919, 578771, 582011, 583958, 582945, 594039, 105438529, 752151, 587414	98	86	1277	3.18189368770764	0.000463599651098101	0.000463599651098101	0.00240147843622029	RNA binding
MF	GO:0008135	10	1.86915887850467	8.00737104218638e-06	575736, 578771, 587575, 582011, 575080, 583958, 586283, 574071, 580307, 578606	98	21	1277	6.20505344995141	0.00200783976596897	0.00100442431708891	0.0104083749242534	translation factor activity, RNA binding
MF	GO:0003743	7	1.30841121495327	0.000470687122312718	575736, 578771, 587575, 582011, 575080, 586283, 578606	98	15	1277	6.08095238095238	0.111455262107846	0.0386243903863298	0.610126838249414	translation initiation factor activity
MF	GO:0008565	4	0.747663551401869	0.0179737297869852	589392, 589835, 585934, 577928	98	8	1277	6.51530612244898	0.989458569557926	0.679576111235633	21.0035939154348	protein transporter activity
MF	GO:0003676	29	5.42056074766355	0.0458562971896662	575736, 591121, 577120, 577044, 578233, 578317, 582628, 578606, 589939, 578771, 594039, 105438529, 752151, 587414, 100893477, 587575, 575080, 586283, 574071, 580307, 583455, 582919, 593496, 582011, 583958, 582945, 581552, 373348, 100892475	98	274	1277	1.37915239088336	0.999992360571317	0.905242809380117	45.6753097632654	nucleic acid binding
MF	GO:1901363	48	8.97196261682243	0.0567972548058245	575736, 591121, 588945, 582621, 577044, 577120, 373192, 578233, 580493, 578317, 578606, 582628, 575347, 578227, 578771, 589939, 594039, 575808, 105438529, 752151, 587414, 587575, 100893477, 590968, 581859, 575080, 578243, 753090, 586283, 576276, 574071, 580307, 575126, 763814, 583455, 577721, 581650, 582919, 593496, 575790, 582011, 583958, 582945, 581552, 373348, 582138, 577255, 100892475	98	515	1277	1.21450366554389	0.99999957745878	0.913374680980029	53.2385290542542	heterocyclic compound binding
MF	GO:0097159	48	8.97196261682243	0.0647489391293757	575736, 591121, 588945, 582621, 577044, 577120, 373192, 578233, 580493, 578317, 578606, 582628, 575347, 578227, 578771, 589939, 594039, 575808, 105438529, 752151, 587414, 587575, 100893477, 590968, 581859, 575080, 578243, 753090, 586283, 576276, 574071, 580307, 575126, 763814, 583455, 577721, 581650, 582919, 593496, 575790, 582011, 583958, 582945, 581552, 373348, 582138, 577255, 100892475	98	519	1277	1.2051433290079	0.999999949536126	0.909308067764002	58.1117317199958	organic cyclic compound binding
MF	GO:0034062	3	0.560747663551402	0.070049248864016	578317, 752151, 100892475	98	6	1277	6.51530612244898	0.999999987881543	0.897569116882318	61.0948398346189	RNA polymerase activity
MF	GO:0003899	3	0.560747663551402	0.070049248864016	578317, 752151, 100892475	98	6	1277	6.51530612244898	0.999999987881543	0.897569116882318	61.0948398346189	DNA-directed RNA polymerase activity
MF	GO:0016779	4	0.747663551401869	0.0837944790570353	578317, 752151, 582628, 100892475	98	14	1277	3.72303206997085	0.999999999711451	0.912898760497989	67.9416375623569	nucleotidyltransferase activity
