Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0005730~nucleolus	13	2.4299065420560746	1.6737488508937464E-7	577044, 589486, 586103, 575126, 578317, 580493, 583455, 592267, 587044, 575632, 577954, 591574, 100892475	108	25	1253	6.032962962962962	3.4813373007036574E-5	3.4813373007036574E-5	2.1113366961422741E-4
GOTERM_CC_ALL	GO:0031974~membrane-enclosed lumen	25	4.672897196261682	8.063347747712286E-6	589835, 577044, 574660, 576519, 589486, 586103, 575126, 578233, 578317, 580493, 583455, 575347, 592267, 587044, 593029, 575632, 588415, 577954, 373348, 591498, 591574, 577255, 752151, 100892475, 587414	108	113	1253	2.5667813831530646	0.0016757774078000054	8.382400270715573E-4	0.010170977190893105
GOTERM_CC_ALL	GO:0030529~intracellular ribonucleoprotein complex	25	4.672897196261682	1.8002869775765904E-5	591121, 587575, 575080, 580091, 581865, 577044, 586283, 589486, 580958, 586103, 580493, 578606, 582919, 587044, 592267, 594039, 593029, 575632, 588415, 577954, 585458, 591498, 105438529, 752151, 587414	108	118	1253	2.4580194601381042	0.0037376282344326883	0.0012474315164959782	0.022707219751927354
GOTERM_CC_ALL	GO:1990904~ribonucleoprotein complex	25	4.672897196261682	1.8002869775765904E-5	591121, 587575, 575080, 580091, 581865, 577044, 586283, 589486, 580958, 586103, 580493, 578606, 582919, 587044, 592267, 594039, 593029, 575632, 588415, 577954, 585458, 591498, 105438529, 752151, 587414	108	118	1253	2.4580194601381042	0.0037376282344326883	0.0012474315164959782	0.022707219751927354
GOTERM_CC_ALL	GO:0030684~preribosome	8	1.4953271028037385	9.916665463220854E-5	582919, 591121, 587044, 589486, 575632, 586103, 577954, 580493	108	15	1253	6.1876543209876536	0.02041639157394637	0.005143647649131333	0.12502106735717833
GOTERM_CC_ALL	GO:0070013~intracellular organelle lumen	22	4.112149532710281	1.1812432214346214E-4	576519, 577044, 589486, 586103, 575126, 578233, 578317, 580493, 583455, 587044, 592267, 593029, 575632, 588415, 577954, 373348, 591498, 591574, 577255, 752151, 100892475, 587414	108	107	1253	2.385427483558325	0.02427189299638377	0.004902206823655386	0.14890492548039758
GOTERM_CC_ALL	GO:0043233~organelle lumen	22	4.112149532710281	1.1812432214346214E-4	576519, 577044, 589486, 586103, 575126, 578233, 578317, 580493, 583455, 587044, 592267, 593029, 575632, 588415, 577954, 373348, 591498, 591574, 577255, 752151, 100892475, 587414	108	107	1253	2.385427483558325	0.02427189299638377	0.004902206823655386	0.14890492548039758
GOTERM_CC_ALL	GO:0031981~nuclear lumen	18	3.364485981308411	3.4040656916530237E-4	576519, 577044, 589486, 586103, 575126, 578233, 578317, 580493, 583455, 587044, 592267, 575632, 577954, 373348, 591574, 577255, 752151, 100892475	108	83	1253	2.516064257028112	0.06836728099974021	0.011733390583093972	0.4285556497988674
GOTERM_CC_ALL	GO:0032991~macromolecular complex	47	8.785046728971963	8.501933439567298E-4	591121, 581865, 591601, 581274, 577044, 589486, 580958, 586103, 578233, 578317, 580493, 578606, 589392, 585934, 587044, 594039, 577928, 589195, 588415, 591498, 105438529, 752151, 587414, 587575, 575080, 589835, 580091, 586283, 574660, 576519, 574071, 580307, 582919, 763690, 575334, 578762, 592267, 582945, 585921, 593029, 575632, 577954, 373348, 585458, 577255, 100892475, 590942	108	363	1253	1.50216814610754	0.1621493634267006	0.024956928629210617	1.067191265735734
GOTERM_CC_ALL	GO:0044428~nuclear part	22	4.112149532710281	0.0011487156038301092	591601, 576519, 577044, 589486, 580958, 586103, 575126, 578233, 578317, 580493, 583455, 587044, 592267, 594039, 575632, 577954, 373348, 105438529, 591574, 577255, 752151, 100892475	108	125	1253	2.0419259259259257	0.2126403793981746	0.029441667890196865	1.4394121136720006
GOTERM_CC_ALL	GO:0043228~non-membrane-bounded organelle	28	5.233644859813085	0.0017036674848496668	582621, 581865, 577044, 589486, 373192, 586103, 578317, 580493, 587044, 588415, 591498, 591574, 752151, 587414, 580091, 586283, 587798, 575126, 583455, 763690, 592267, 575632, 593029, 577954, 373348, 585458, 577255, 100892475	108	183	1253	1.7751467314308844	0.29859165124001075	0.03864086147869683	2.1279449871322353
GOTERM_CC_ALL	GO:0043232~intracellular non-membrane-bounded organelle	28	5.233644859813085	0.0017036674848496668	582621, 581865, 577044, 589486, 373192, 586103, 578317, 580493, 587044, 588415, 591498, 591574, 752151, 587414, 580091, 586283, 587798, 575126, 583455, 763690, 592267, 575632, 593029, 577954, 373348, 585458, 577255, 100892475	108	183	1253	1.7751467314308844	0.29859165124001075	0.03864086147869683	2.1279449871322353
GOTERM_CC_ALL	GO:0044452~nucleolar part	5	0.9345794392523363	0.002692483843740749	577044, 592267, 578317, 580493, 100892475	108	8	1253	7.2511574074074066	0.4292431205885173	0.05453574220512458	3.3438117342748264
GOTERM_CC_ALL	GO:0070993~translation preinitiation complex	4	0.7476635514018692	0.005335947580575093	587575, 575080, 586283, 578606	108	5	1253	9.281481481481482	0.6713785490539406	0.09621888048415828	6.526308072065912
GOTERM_CC_ALL	GO:0033290~eukaryotic 48S preinitiation complex	4	0.7476635514018692	0.005335947580575093	587575, 575080, 586283, 578606	108	5	1253	9.281481481481482	0.6713785490539406	0.09621888048415828	6.526308072065912
GOTERM_CC_ALL	GO:0005622~intracellular	86	16.074766355140188	0.010261417174374891	591121, 588945, 576818, 589486, 577020, 586103, 580958, 592785, 578233, 580493, 578771, 585934, 752563, 587044, 594039, 588415, 591498, 591499, 588418, 587575, 575080, 590968, 579591, 581305, 586283, 754268, 579451, 583455, 582919, 582011, 575334, 763690, 575290, 578762, 592267, 593029, 582945, 575632, 585921, 577954, 585458, 577255, 100892475, 582621, 581274, 581865, 591601, 577044, 373192, 578317, 578606, 582628, 589392, 575347, 589195, 577928, 575808, 105438529, 591574, 752151, 587414, 762952, 100893477, 580091, 589835, 753090, 578243, 576519, 574660, 588854, 587798, 574071, 580307, 575126, 763814, 753857, 574069, 593496, 575790, 583958, 592405, 100893972, 373348, 582138, 373385, 590942	108	869	1253	1.1481694582960404	0.8829789121925403	0.1637130029435102	12.200171140876915
GOTERM_CC_ALL	GO:0005762~mitochondrial large ribosomal subunit	4	0.7476635514018692	0.016438954436729446	593029, 588415, 591498, 587414	108	7	1253	6.629629629629629	0.968181877451832	0.23295451266478284	18.86789286939368
GOTERM_CC_ALL	GO:0022624~proteasome accessory complex	4	0.7476635514018692	0.016438954436729446	575334, 578762, 585921, 590942	108	7	1253	6.629629629629629	0.968181877451832	0.23295451266478284	18.86789286939368
GOTERM_CC_ALL	GO:0000315~organellar large ribosomal subunit	4	0.7476635514018692	0.016438954436729446	593029, 588415, 591498, 587414	108	7	1253	6.629629629629629	0.968181877451832	0.23295451266478284	18.86789286939368
GOTERM_CC_ALL	GO:0098798~mitochondrial protein complex	6	1.1214953271028036	0.022679826653313594	589835, 581274, 585934, 574660, 589195, 577928	108	20	1253	3.4805555555555556	0.9915342083372771	0.28882537002937114	25.12777980427463
GOTERM_CC_ALL	GO:0044424~intracellular part	80	14.953271028037381	0.024533739551061313	591121, 588945, 576818, 589486, 577020, 586103, 580958, 592785, 578233, 580493, 578771, 585934, 752563, 587044, 594039, 588415, 591498, 591499, 588418, 587575, 575080, 590968, 579591, 581305, 586283, 754268, 579451, 583455, 582919, 575334, 763690, 578762, 592267, 593029, 575632, 585921, 582945, 577954, 585458, 577255, 100892475, 582621, 581274, 581865, 591601, 577044, 373192, 578317, 578606, 582628, 589392, 575347, 589195, 577928, 575808, 105438529, 591574, 752151, 587414, 762952, 100893477, 580091, 589835, 576519, 574660, 588854, 587798, 574071, 580307, 575126, 753857, 593496, 575790, 583958, 592405, 100893972, 373348, 582138, 373385, 590942	108	812	1253	1.1430395913154534	0.9942964069391302	0.29138571650751044	26.89977452621777
GOTERM_CC_ALL	GO:0043234~protein complex	32	5.981308411214954	0.027160793415739584	591601, 581274, 589486, 578233, 580493, 578317, 578606, 589392, 585934, 594039, 577928, 589195, 105438529, 752151, 587575, 575080, 580091, 589835, 574660, 576519, 586283, 574071, 580307, 575334, 763690, 578762, 582945, 585921, 373348, 577255, 590942, 100892475	108	264	1253	1.4062850729517395	0.9967450712024941	0.3009087872359041	29.344682619896766
GOTERM_CC_ALL	GO:0005634~nucleus	36	6.728971962616822	0.029566313811736168	591601, 577044, 589486, 580958, 586103, 578233, 580493, 578317, 582628, 578771, 752563, 587044, 594039, 591574, 105438529, 752151, 100893477, 579591, 590968, 754268, 588854, 576519, 579451, 587798, 575126, 583455, 593496, 592405, 592267, 575632, 100893972, 577954, 373348, 373385, 577255, 100892475	108	308	1253	1.356060606060606	0.9980550894915398	0.30733457940680375	31.517154028469363
GOTERM_CC_ALL	GO:0005623~cell	91	17.009345794392523	0.031231351532330545	591121, 588945, 576818, 577533, 589486, 577020, 580958, 586103, 584887, 592785, 578233, 580493, 578771, 585934, 752563, 587044, 594039, 588415, 591498, 591499, 588418, 587575, 575080, 590968, 579591, 581305, 586283, 754268, 579451, 591178, 583455, 582919, 582011, 575334, 763690, 575290, 578762, 592267, 593029, 582945, 575632, 585921, 577954, 585458, 577255, 100892475, 582621, 581274, 591601, 581865, 577044, 373192, 578317, 578606, 582628, 589392, 575347, 577928, 589195, 575808, 105438529, 591574, 752151, 587414, 762952, 100893477, 580091, 589835, 753090, 578243, 576519, 574660, 588854, 587798, 574071, 580307, 575126, 763814, 753857, 574069, 593496, 575790, 583958, 592405, 579899, 100893972, 373348, 373385, 582138, 585590, 590942	108	959	1253	1.100905650175723	0.9986392581928377	0.3069488025503796	32.98467773820369
GOTERM_CC_ALL	GO:0044429~mitochondrial part	12	2.2429906542056073	0.036730441103275835	575347, 589835, 581274, 585934, 574660, 593029, 589195, 588415, 577928, 591498, 588418, 587414	108	72	1253	1.933641975308642	0.9995835624464637	0.33613224788674034	37.628208703073774
GOTERM_CC_ALL	GO:0016282~eukaryotic 43S preinitiation complex	3	0.5607476635514018	0.03867642858759454	587575, 575080, 578606	108	4	1253	8.701388888888888	0.9997265518580657	0.336495689189944	39.19914869309289
GOTERM_CC_ALL	GO:0005852~eukaryotic translation initiation factor 3 complex	3	0.5607476635514018	0.03867642858759454	587575, 575080, 578606	108	4	1253	8.701388888888888	0.9997265518580657	0.336495689189944	39.19914869309289
GOTERM_CC_ALL	GO:0000502~proteasome complex	4	0.7476635514018692	0.04664017701417478	575334, 578762, 585921, 590942	108	10	1253	4.640740740740741	0.9999515354811432	0.3769197356274969	45.25594857376709
